"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"GLW00016504","1989-07","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","6",",E","4",",E","0",",E","","","","","0",",E","0",",E","0",",E","0",",E","0",",E","","","","","2.7",",E,27,","","","","","14.0",",,E,16,","20.0",",E,24,","225.2","E","225.2",",E","38.6",",,,E","","","11.07",",E","17.06",",,,E","5.08",",,,E","","","",""
"GLW00016504","1989-08","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0","1,E","7",",E","3",",E","0",",E","","","","","0",",E","3",",E","0","1,E","0","1,E","0","1,E","","","","","-1.6",",E,20,","","","","","24.0",",,E,18,","19.4","1,E,01,","517.0","E","291.8","1,E","39.1",",,,E","","","8.59","1,E","14.30","1,,,E","2.88",",,,E","","","",""
"GLW00016504","1989-09","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","9",",E","4",",E","0",",E","","","","","0",",E","20",",E","4",",E","0",",E","0",",E","","","","","-10.7",",E,19,","","","","","10.3",",,E,08,","11.7",",E,01,","1035.6","E","518.6",",E","32.2",",,,E","","","1.05",",E","4.80",",,,E","-2.70",",,,E","","","",""
"GLW00016504","1989-10","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0","3,E","8",",E","3",",E","0",",E","","","","","7","1,E","30","1,E","21","2,E","0","2,E","0","2,E","","","","","-29.7","1,E,30,","","","","","8.0",",,E,12,","3.5","2,E,27,","1815.0","E","779.4","2,E","18.6",",,,E","","","-9.14","3,E","-5.54","2,,,E","-12.73","1,,,E","","","",""
"GLW00016504","1989-11","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","2",",E","0",",E","0",",E","","","","","8",",E","29",",E","16",",E","0",",E","0",",E","","","","","-26.5",",E,01,","","","","","0.7",",,E,15,","14.4",",E,23,","2585.3","E","770.3",",E","1.5",",,,E","","","-7.34",",E","-1.62",",,,E","-13.07",",,,E","","","",""
"GLW00016504","1989-12","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0","2,E","3",",E","1",",E","0",",E","","","","","17","2,E","28","2,E","22","1,E","0","1,E","0","1,E","","","","","-37.1","2,E,22,","","","","","3.2",",,E,02,","9.0","1,E,11,","3597.3","E","1012.0","1,E","4.4",",,,E","","","-16.23","2,E","-11.94","1,,,E","-20.53","2,,,E","","","",""
"GLW00016504","1990-01","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0","1,E","1",",E","0",",E","0",",E","","","","","25",",E","31",",E","27","1,E","0","1,E","0","1,E","","","","","-38.0",",E,23,","","","","","0.3",",,E,07,","4.0","1,E,03,","4843.8","E","1246.5","1,E","0.5",",,,E","","","-23.20","1,E","-19.28","1,,,E","-27.13",",,,E","","","",""
"GLW00016504","1990-02","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0","1,E","1",",E","0",",E","0",",E","","","","","25","1,E","27","1,E","26",",E","0",",E","0",",E","","","","","-38.9","1,E,07,","","","","","0.4",",,E,27,","4.2",",E,17,","6005.8","E","1162.0",",E","0.6",",,,E","","","-24.59","1,E","-19.93",",,,E","-29.26","1,,,E","","","",""
"GLW00016504","1990-03","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","6",",E","1",",E","0",",E","","","","","23",",E","31",",E","28",",E","0",",E","0",",E","","","","","-33.6",",E,07,","","","","","4.4",",,E,13,","1.6",",E,13,","7097.0","E","1091.2",",E","12.0",",,,E","","","-16.87",",E","-11.08",",,,E","-22.65",",,,E","","","",""
"GLW00016504","1990-04","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","6",",E","2",",E","0",",E","","","","","13",",E","30",",E","24",",E","0",",E","0",",E","","","","","-25.0",",E,11,","","","","","9.0",",,E,06,","5.1",",E,19,","7938.0","E","841.0",",E","17.5",",,,E","","","-9.70",",E","-3.61",",,,E","-15.79",",,,E","","","",""
"GLW00016504","1990-05","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0","5,E","3",",E","0",",E","0",",E","","","","","1","1,E","17","1,E","2","4,E","0","4,E","0","4,E","","","","","-21.0","1,E,01,","","","","","1.6",",,E,31,","18.0","4,E,30,","8321.6","E","383.6","4,E","3.4",",,,E","","","3.65","5,E","9.04","4,,,E","-1.74","1,,,E","","","",""
"GLW00016504","1990-06","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0","3,E","2",",E","1",",E","0",",E","","","","","0","1,E","1","1,E","0","2,E","0","2,E","0","2,E","","","","","0.0","1,E,04,","","","","","4.0",",,E,05,","20.6","2,E,23,","8525.7","E","204.1","2,E","5.0",",,,E","","","10.79","3,E","17.38","2,,,E","4.21","1,,,E","","","",""
"GLW00016504","1990-07","67.01667","-50.8","50.3","SONDRESTROM, GL","0.5","E","0.5","2,E","3",",E","2",",E","0",",E","","","","","0",",E","0",",E","0","2,E","3","2,E","0","2,E","","","","","2.7",",E,06,","","","","","12.4",",,E,28,","25.5","2,E,26,","170.7","E","170.7","2,E","22.8",",,,E","","","12.52","2,E","19.33","2,,,E","5.71",",,,E","","","",""
"GLW00016504","1990-08","67.01667","-50.8","50.3","SONDRESTROM, GL","0.5","E","0.0","1,E","10",",E","6",",E","0",",E","","","","","0",",E","5",",E","0","1,E","0","1,E","0","1,E","","","","","-0.2",",E,23,+","","","","","22.0",",,E,01,","20.4","1,E,01,","452.1","E","281.4","1,E","55.9",",,,E","","","8.90","1,E","14.45","1,,,E","3.35",",,,E","","","",""
"GLW00016504","1990-09","67.01667","-50.8","50.3","SONDRESTROM, GL","0.5","E","0.0","4,E","9",",E","4",",E","0",",E","","","","","0","2,E","12","2,E","0","3,E","0","3,E","0","3,E","","","","","-8.2","2,E,17,","","","","","7.0",",,E,27,","11.9","3,E,01,","830.0","E","377.9","3,E","27.4",",,,E","","","3.69","4,E","8.01","3,,,E","-0.63","2,,,E","","","",""
"GLW00016504","1990-10","67.01667","-50.8","50.3","SONDRESTROM, GL","0.5","E","0.0","4,E","11",",E","6",",E","0",",E","","","","","4","2,E","29","2,E","19","3,E","0","3,E","0","3,E","","","","","-18.3","2,E,16,","","","","","7.1",",,E,26,","4.1","3,E,14,","1506.4","E","676.4","3,E","37.9",",,,E","","","-6.84","4,E","-2.70","3,,,E","-10.98","2,,,E","","","",""
"GLW00016504","1990-11","67.01667","-50.8","50.3","SONDRESTROM, GL","0.5","E","0.0","4,E","17",",E","5",",E","0",",E","","","","","6","2,E","28","2,E","17","2,E","0","2,E","0","2,E","","","","","-23.2","2,E,23,","","","","","9.5",",,E,25,","4.8","2,E,13,","2191.8","E","685.4","2,E","43.3",",,,E","","","-7.91","4,E","-3.56","2,,,E","-12.25","2,,,E","","","",""
"GLW00016504","1990-12","67.01667","-50.8","50.3","SONDRESTROM, GL","0.5","E","0.0","1,E","9",",E","2",",E","0",",E","","","","","18","1,E","30","1,E","26",",E","0",",E","0",",E","","","","","-38.7","1,E,26,","","","","","4.4",",,E,21,","9.3",",E,07,","3257.1","E","1065.3",",E","14.8",",,,E","","","-17.16","1,E","-12.30",",,,E","-22.02","1,,,E","","","",""
"GLW00016504","1991-01","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0","4,E","5",",E","1",",E","0",",E","","","","","27","2,E","29","2,E","27","2,E","0","2,E","0","2,E","","","","","-39.8","2,E,19,","","","","","2.8",",,E,23,","3.3","2,E,23,","4392.2","E","1135.1","2,E","5.6",",,,E","","","-23.73","4,E","-18.74","2,,,E","-28.71","2,,,E","","","",""
"GLW00016504","1991-02","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","5",",E","1",",E","0",",E","","","","","18",",E","28",",E","21",",E","0",",E","0",",E","","","","","-38.7",",E,01,","","","","","3.4",",,E,02,","10.2",",E,15,","5361.6","E","969.4",",E","6.8",",,,E","","","-16.29",",E","-10.28",",,,E","-22.30",",,,E","","","",""
"GLW00016504","1991-03","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0","1,E","8",",E","2",",E","0",",E","","","","","19","1,E","30","1,E","21","1,E","0","1,E","0","1,E","","","","","-28.7","1,E,07,","","","","","5.0",",,E,31,","5.0","1,E,29,","6297.8","E","936.2","1,E","15.6",",,,E","","","-12.87","1,E","-7.06","1,,,E","-18.69","1,,,E","","","",""
"GLW00016504","1991-04","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0","1,E","1",",E","0",",E","0",",E","","","","","12","1,E","27","1,E","24",",E","0",",E","0",",E","","","","","-28.0","1,E,13,","","","","","1.0",",,E,01,","9.4",",E,18,","7112.1","E","814.3",",E","1.4",",,,E","","","-9.86","1,E","-4.42",",,,E","-15.31","1,,,E","","","",""
"GLW00016504","1991-05","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0","2,E","8",",E","3",",E","0",",E","","","","","0","2,E","23","2,E","4","1,E","1","1,E","0","1,E","","","","","-11.2","2,E,09,","","","","","10.0",",,E,25,","21.5","1,E,31,","7582.9","E","470.8","1,E","20.1",",,,E","","","2.11","2,E","7.17","1,,,E","-2.94","2,,,E","","","",""
"GLW00016504","1991-06","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0","2,E","7",",E","4",",E","0",",E","","","","","0","1,E","0","1,E","0","1,E","4","1,E","0","1,E","","","","","2.2","1,E,15,","","","","","7.0",",,E,29,","22.4","1,E,01,","7786.7","E","203.8","1,E","22.6",",,,E","","","11.17","2,E","16.93","1,,,E","5.42","1,,,E","","","",""
"GLW00016504","1991-07","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0","2,E","6",",E","3",",E","0",",E","","","","","0",",E","0",",E","0","2,E","1","2,E","0","2,E","","","","","2.0",",E,30,","","","","","13.0",",,E,27,","21.6","2,E,11,","175.7","E","175.7","2,E","24.5",",,,E","","","12.26","2,E","19.23","2,,,E","5.29",",,,E","","","",""
"GLW00016504","1991-08","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","17",",E","11",",E","1",",E","","","","","0",",E","5",",E","0",",E","0",",E","0",",E","","","","","-1.4",",E,28,","","","","","27.0",",,E,12,","20.2",",E,02,","510.8","E","335.1",",E","121.9",",,,E","","","7.52",",E","12.19",",,,E","2.85",",,,E","","","",""
"GLW00016504","1991-09","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","8",",E","2",",E","0",",E","","","","","0",",E","16",",E","0",",E","0",",E","0",",E","","","","","-8.3",",E,20,","","","","","5.0",",,E,15,","15.6",",E,05,","940.2","E","429.4",",E","16.0",",,,E","","","4.02",",E","8.63",",,,E","-0.60",",,,E","","","",""
"GLW00016504","1991-10","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0","2,E","12",",E","5",",E","0",",E","","","","","2",",E","27",",E","14","2,E","0","2,E","0","2,E","","","","","-22.0",",E,28,","","","","","13.7",",,E,23,","9.3","2,E,17,","1572.7","E","632.5","2,E","39.9",",,,E","","","-3.44","2,E","-0.12","2,,,E","-6.75",",,,E","","","",""
"GLW00016504","1991-11","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","11",",E","4",",E","0",",E","","","","","20",",E","30",",E","28",",E","0",",E","0",",E","","","","","-34.2",",E,27,+","","","","","6.5",",,E,02,","5.0",",E,04,","2585.0","E","1012.3",",E","26.7",",,,E","","","-15.41",",E","-10.68",",,,E","-20.14",",,,E","","","",""
"GLW00016504","1991-12","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0","1,E","5",",E","0",",E","0",",E","","","","","15",",E","31",",E","22","1,E","0","1,E","0","1,E","","","","","-34.2",",E,22,","","","","","1.9",",,E,30,","8.1","1,E,06,","3513.8","E","928.8","1,E","5.3",",,,E","","","-12.77","1,E","-7.02","1,,,E","-18.53",",,,E","","","",""
"GLW00016504","1992-01","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0","2,E","8",",E","2",",E","0",",E","","","","","17",",E","31",",E","21","2,E","0","2,E","0","2,E","","","","","-37.1",",E,03,","","","","","2.7",",,E,21,","8.9","2,E,17,","4460.7","E","946.9","2,E","11.6",",,,E","","","-14.13","2,E","-8.03","2,,,E","-20.23",",,,E","","","",""
"GLW00016504","1992-02","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0","2,E","6",",E","0",",E","0",",E","","","","","29",",E","29",",E","27","2,E","0","2,E","0","2,E","","","","","-43.9",",E,23,","","","","","2.4",",,E,17,","-1.2","2,E,14,","5786.6","E","1325.9","2,E","6.2",",,,E","","","-30.68","2,E","-25.97","2,,,E","-35.39",",,,E","","","",""
"GLW00016504","1992-03","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0","1,E","6",",E","2",",E","0",",E","","","","","25","1,E","30","1,E","29",",E","0",",E","0",",E","","","","","-36.5","1,E,13,","","","","","4.2",",,E,25,","3.0",",E,02,","6922.7","E","1136.1",",E","12.0",",,,E","","","-19.62","1,E","-14.16",",,,E","-25.09","1,,,E","","","",""
"GLW00016504","1992-04","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","2",",E","0",",E","0",",E","","","","","13",",E","30",",E","23",",E","0",",E","0",",E","","","","","-34.4",",E,01,","","","","","1.0",",,E,27,","5.8",",E,15,","7852.7","E","930.0",",E","1.8",",,,E","","","-12.67",",E","-6.54",",,,E","-18.80",",,,E","","","",""
"GLW00016504","1992-05","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0","5,E","10",",E","2",",E","0",",E","","","","","0","3,E","27","3,E","9","4,E","0","4,E","0","4,E","","","","","-15.6","3,E,06,","","","","","3.6",",,E,10,","10.3","4,E,28,","8388.3","E","535.6","4,E","17.0",",,,E","","","-2.13","5,E","2.76","4,,,E","-7.03","3,,,E","","","",""
"GLW00016504","1992-06","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","2",",E","0",",E","0",",E","","","","","0",",E","13",",E","0",",E","0",",E","0",",E","","","","","-2.8",",E,04,","","","","","2.0",",,E,06,","20.4",",E,25,","8743.2","E","354.9",",E","2.6",",,,E","","","6.50",",E","11.88",",,,E","1.12",",,,E","","","",""
"GLW00016504","1992-07","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0","1,E","6",",E","3",",E","0",",E","","","","","0","1,E","0","1,E","0","1,E","0","1,E","0","1,E","","","","","2.5","1,E,31,","","","","","13.2",",,E,09,","20.6","1,E,16,","220.3","E","220.3","1,E","22.8",",,,E","","","10.99","1,E","16.86","1,,,E","5.12","1,,,E","","","",""
"GLW00016504","1992-08","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0","2,E","7",",E","6",",E","0",",E","","","","","0","1,E","8","1,E","0","2,E","0","2,E","0","2,E","","","","","-4.6","1,E,31,","","","","","7.1",",,E,06,","18.2","2,E,10,","509.0","E","288.7","2,E","32.3",",,,E","","","8.40","2,E","14.08","2,,,E","2.71","1,,,E","","","",""
"GLW00016504","1992-09","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0","1,E","8",",E","6",",E","0",",E","","","","","0","1,E","17","1,E","1",",E","0",",E","0",",E","","","","","-12.9","1,E,28,","","","","","14.0",",,E,07,","12.3",",E,20,","975.6","E","466.6",",E","50.4",",,,E","","","2.27","1,E","6.63",",,,E","-2.09","1,,,E","","","",""
"GLW00016504","1992-10","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","5",",E","2",",E","0",",E","","","","","0",",E","27",",E","8",",E","0",",E","0",",E","","","","","-12.2",",E,24,","","","","","9.0",",,E,14,","12.7",",E,03,","1550.7","E","575.1",",E","15.1",",,,E","","","-0.22",",E","3.37",",,,E","-3.81",",,,E","","","",""
"GLW00016504","1992-11","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0","1,E","5",",E","0",",E","0",",E","","","","","19",",E","30",",E","27","1,E","0","1,E","0","1,E","","","","","-28.2",",E,20,","","","","","1.1",",,E,09,","5.1","1,E,07,","2500.6","E","949.9","1,E","3.7",",,,E","","","-14.52","1,E","-10.48","1,,,E","-18.55",",,,E","","","",""
"GLW00016504","1992-12","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0","2,E","12",",E","1",",E","0",",E","","","","","26",",E","31",",E","29","2,E","0","2,E","0","2,E","","","","","-37.2",",E,17,","","","","","6.0",",,E,23,","-1.3","2,E,19,","3638.2","E","1137.6","2,E","13.8",",,,E","","","-20.96","2,E","-15.79","2,,,E","-26.14",",,,E","","","",""
"GLW00016504","1993-01","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0","3,E","2",",E","1",",E","0",",E","","","","","26","2,E","29","2,E","27","3,E","0","3,E","0","3,E","","","","","-43.0","2,E,17,","","","","","2.5",",,E,28,","5.1","3,E,27,","4936.5","E","1298.3","3,E","2.9",",,,E","","","-28.02","3,E","-23.21","3,,,E","-32.82","2,,,E","","","",""
"GLW00016504","1993-02","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0","2,E","3",",E","1",",E","0",",E","","","","","24","1,E","27","1,E","24","2,E","0","2,E","0","2,E","","","","","-43.7","1,E,03,","","","","","5.8",",,E,28,","4.5","2,E,21,","6000.1","E","1063.6","2,E","10.0",",,,E","","","-22.68","2,E","-17.15","2,,,E","-28.22","1,,,E","","","",""
"GLW00016504","1993-03","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","3",",E","0",",E","0",",E","","","","","30",",E","31",",E","31",",E","0",",E","0",",E","","","","","-45.4",",E,06,","","","","","0.9",",,E,01,","-7.0",",E,26,","7460.6","E","1460.5",",E","1.9",",,,E","","","-28.78",",E","-22.88",",,,E","-34.68",",,,E","","","",""
"GLW00016504","1993-04","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","5",",E","2",",E","0",",E","","","","","11",",E","30",",E","21",",E","0",",E","0",",E","","","","","-25.3",",E,14,","","","","","5.6",",,E,25,","9.7",",E,02,","8285.2","E","824.6",",E","11.1",",,,E","","","-9.15",",E","-2.48",",,,E","-15.83",",,,E","","","",""
"GLW00016504","1993-05","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0","1,E","2",",E","1",",E","0",",E","","","","","4","1,E","15","1,E","9",",E","0",",E","0",",E","","","","","-21.8","1,E,03,","","","","","8.0",",,E,25,","18.4",",E,29,","8798.6","E","513.4",",E","8.5",",,,E","","","1.32","1,E","7.86",",,,E","-5.23","1,,,E","","","",""
"GLW00016504","1993-06","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","2",",E","1",",E","0",",E","","","","","0",",E","0",",E","0",",E","0",",E","0",",E","","","","","0.3",",E,26,","","","","","22.0",",,E,26,","19.8",",E,24,","9051.1","E","252.5",",E","24.1",",,,E","","","9.92",",E","15.45",",,,E","4.38",",,,E","","","",""
"GLW00016504","1993-07","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0","2,E","11",",E","7",",E","0",",E","","","","","0","1,E","0","1,E","0","2,E","1","2,E","0","2,E","","","","","2.7","1,E,05,","","","","","21.0",",,E,25,","22.5","2,E,13,","214.1","E","214.1","2,E","74.6",",,,E","","","10.95","2,E","16.80","2,,,E","5.09","1,,,E","","","",""
"GLW00016504","1993-08","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0","1,E","12",",E","4",",E","0",",E","","","","","0","1,E","3","1,E","0","1,E","0","1,E","0","1,E","","","","","-1.1","1,E,12,","","","","","8.6",",,E,14,","19.7","1,E,14,","497.8","E","283.7","1,E","32.0",",,,E","","","8.88","1,E","14.37","1,,,E","3.38","1,,,E","","","",""
"GLW00016504","1993-09","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","6",",E","2",",E","0",",E","","","","","0",",E","14",",E","0",",E","0",",E","0",",E","","","","","-6.5",",E,25,","","","","","10.0",",,E,24,","18.7",",E,03,","855.6","E","357.8",",E","19.0",",,,E","","","6.41",",E","10.86",",,,E","1.95",",,,E","","","",""
"GLW00016504","1993-10","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","6",",E","1",",E","0",",E","","","","","2",",E","27",",E","7",",E","0",",E","0",",E","","","","","-21.2",",E,29,","","","","","3.9",",,E,26,","16.9",",E,07,","1428.0","E","572.4",",E","10.8",",,,E","","","-0.13",",E","4.62",",,,E","-4.88",",,,E","","","",""
"GLW00016504","1993-11","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0","3,E","8",",E","2",",E","0",",E","","","","","16","3,E","27","3,E","25","3,E","0","3,E","0","3,E","","","","","-31.4","3,E,17,","","","","","6.5",",,E,04,","5.3","3,E,22,","2327.3","E","899.3","3,E","16.8",",,,E","","","-14.97","3,E","-11.13","3,,,E","-18.82","3,,,E","","","",""
"GLW00016504","1993-12","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0","3,E","6",",E","0",",E","0",",E","","","","","27","1,E","30","1,E","28","2,E","0","2,E","0","2,E","","","","","-36.5","1,E,03,","","","","","2.2",",,E,14,","0.1","2,E,24,","3474.1","E","1146.8","2,E","6.3",",,,E","","","-22.73","3,E","-18.28","2,,,E","-27.19","1,,,E","","","",""
"GLW00016504","1994-01","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0","1,E","3",",E","0",",E","0",",E","","","","","28",",E","31",",E","29","1,E","0","1,E","0","1,E","","","","","-39.3",",E,26,","","","","","1.5",",,E,18,","1.2","1,E,16,","4727.5","E","1253.4","1,E","3.8",",,,E","","","-23.43","1,E","-18.34","1,,,E","-28.53",",,,E","","","",""
"GLW00016504","1994-02","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0","1,E","5",",E","1",",E","0",",E","","","","","26",",E","28",",E","24","1,E","0","1,E","0","1,E","","","","","-39.3",",E,04,","","","","","4.0",",,E,11,","4.4","1,E,08,","5763.2","E","1035.7","1,E","9.0",",,,E","","","-20.00","1,E","-13.88","1,,,E","-26.12",",,,E","","","",""
"GLW00016504","1994-03","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","3",",E","0",",E","0",",E","","","","","28",",E","31",",E","30",",E","0",",E","0",",E","","","","","-39.6",",E,06,","","","","","1.0",",,E,03,","1.2",",E,01,","6986.8","E","1223.6",",E","1.9",",,,E","","","-21.14",",E","-14.53",",,,E","-27.75",",,,E","","","",""
"GLW00016504","1994-04","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","3",",E","0",",E","0",",E","","","","","10",",E","27",",E","14",",E","0",",E","0",",E","","","","","-26.9",",E,01,","","","","","0.4",",,E,15,","11.4",",E,20,","7675.6","E","688.8",",E","1.1",",,,E","","","-4.63",",E","1.20",",,,E","-10.46",",,,E","","","",""
"GLW00016504","1994-05","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","3",",E","1",",E","0",",E","","","","","0",",E","8",",E","0",",E","0",",E","0",",E","","","","","-3.7",",E,09,","","","","","6.0",",,E,30,","18.0",",E,16,","8027.3","E","351.7",",E","9.2",",,,E","","","6.99",",E","12.79",",,,E","1.18",",,,E","","","",""
"GLW00016504","1994-06","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0","3,E","17",",E","8",",E","0",",E","","","","","0","2,E","1","2,E","0","2,E","0","2,E","0","2,E","","","","","-1.0","2,E,07,","","","","","15.3",",,E,04,","20.5","2,E,26,+","8291.5","E","264.2","2,E","59.5",",,,E","","","8.51","3,E","13.54","2,,,E","3.48","2,,,E","","","",""
"GLW00016504","1994-07","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","9",",E","3",",E","0",",E","","","","","0",",E","0",",E","0",",E","4",",E","0",",E","","","","","2.9",",E,03,","","","","","6.4",",,E,17,","22.1",",E,08,","219.3","E","219.3",",E","23.8",",,,E","","","11.26",",E","16.87",",,,E","5.65",",,,E","","","",""
"GLW00016504","1994-08","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0","1,E","10",",E","5",",E","0",",E","","","","","0",",E","1",",E","0","1,E","0","1,E","0","1,E","","","","","-0.4",",E,30,","","","","","12.4",",,E,06,","18.7","1,E,16,","480.9","E","261.6","1,E","40.9",",,,E","","","9.56","1,E","14.74","1,,,E","4.38",",,,E","","","",""
"GLW00016504","1994-09","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","4",",E","3",",E","1",",E","","","","","0",",E","27",",E","3",",E","0",",E","0",",E","","","","","-9.0",",E,24,","","","","","27.0",",,E,21,","12.3",",E,18,","985.4","E","504.5",",E","44.9",",,,E","","","1.52",",E","6.15",",,,E","-3.12",",,,E","","","",""
"GLW00016504","1994-10","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0","1,E","9",",E","5",",E","0",",E","","","","","4","1,E","30","1,E","20","1,E","0","1,E","0","1,E","","","","","-21.7","1,E,31,","","","","","13.0",",,E,09,","6.8","1,E,03,","1716.8","E","731.4","1,E","43.9",",,,E","","","-6.05","1,E","-2.23","1,,,E","-9.87","1,,,E","","","",""
"GLW00016504","1994-11","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","6",",E","2",",E","0",",E","","","","","19",",E","30",",E","26",",E","0",",E","0",",E","","","","","-29.3",",E,23,","","","","","7.0",",,E,25,","7.8",",E,10,","2677.3","E","960.5",",E","14.1",",,,E","","","-13.68",",E","-8.53",",,,E","-18.83",",,,E","","","",""
"GLW00016504","1994-12","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0",",E","6",",E","1",",E","0",",E","","","","","26",",E","31",",E","31",",E","0",",E","0",",E","","","","","-37.8",",E,27,","","","","","6.6",",,E,14,","-0.6",",E,13,","3937.9","E","1260.6",",E","13.1",",,,E","","","-22.33",",E","-17.14",",,,E","-27.52",",,,E","","","",""
"GLW00016504","1995-01","67.01667","-50.8","50.3","SONDRESTROM, GL","0.0","E","0.0","1,E","5",",E","1",",E","0",",E","","","","","29","1,E","30","1,E","31",",E","0",",E","0",",E","","","","","-44.9","1,E,17,","","","","","4.1",",,E,13,","-6.3",",E,07,","5374.9","E","1437.0",",E","7.8",",,,E","","","-29.64","1,E","-24.92",",,,E","-34.36","1,,,E","","","",""
